Material;Descrição;Status;PP_TIPO_SACO_COLADO;PP_ALTURA_UTIL;PP_FACE;PP_PATCH;PP_FUNDO;PP_FUNDO_INF;PP_VALVULA;PP_PERFURADO_TUBEIRA;PP_PERFURADO_COLADEIRA;PP_FUROS_COLADEIRA;PP_DIAMETRO_FUROS_COLADEI;PP_NUMERO_FOLHAS;PP_PAPEL_EXTERNO;PP_GRAMATURA_EXTERNO;PP_PAPEL_2;PP_GRAMATURA_2;PP_PAPEL_3;PP_GRAMATURA_3;PP_PAPEL_4;PP_GRAMATURA_4;PP_PAPEL_5;PP_GRAMATURA_5;PP_PAPEL_INTERNO;PP_GRAMATURA_INTERNO;PP_TIP_PERF_FOL_EXT;PP_TIP_PERF_FOL_2;PP_TIP_PERF_FOL_3;PP_TIP_PERF_FOL_4;PP_TIP_PERF_FOL_5;PP_TIP_PERF_FOL_INT;PP_LARGURA_PEAD;PP_PERMEANCIA
766399;COLMI  96x72  80219903 NEW FOUNDRY;L;COLMI;580;470;X;100;100;100;N;N;;;2;SAK;90;;;;;;;;;SAK;90;;;;;;;;50
766401;COLMI  96x72  80219868 C & C;L;COLMI;580;470;X;100;100;100;N;N;;;2;SAK;90;;;;;;;;;SAK;90;;;;;;;;50
766565;COLVA 85x62 95469805 SKT CONCRET MIX;C;COLVA;470;410;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;NANO PERF TOT;;60
766567;COLVA 87x63 95460872 80 AM405 505COL MO;L;COLVA;475;425;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
766588;COLVA 78x56 95460716 60 SKT CONCRET MIX;L;COLVA;405;380;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;60
766965;COLVA 98x71 104037 STUCCO CEMENT;L;COLVA;560;480;X;110;110;110;S;N;;;2;SBK;83;;;;;;;;;SAK;85;NANO PERF TOT;;;;;NANO PERF TOT;;65
767128;COLME 104X80 2454 02K VEL 12X BATORY;L;COLME;625;510;X;140;140;140;S;S;12;1.50;2;SBK;83;;;;;;;;;SHN;106;NÃO PERFURAR;;;;;MIC PERF TOTAL;;50
767130;COLME 104X80 2454 01K VELV POWD SUGAR;L;COLME;625;510;X;140;140;140;S;S;12;1.50;2;SBK;83;;;;;;;;;SHN;106;NÃO PERFURAR;;;;;MIC PERF TOTAL;;50
767268;COLVA 84x60 CEMENTO EXTRA 25kg;L;COLVA;455;410;N;115;115;115;S;N;;;2;SAK;75;;;;;;;;;SAK;75;NÃO PERFURAR;;;;;NANO PERF TOT;;65
767290;COLMI 96X72 RAINBOW CUST COLOR 5000382;C;COLMI;570;470;X;110;110;110;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;950;50
767349;COLME 109x79  700360K TATE & LYLE TST;L;COLME;610;535;T;140;140;140;S;N;;;3;SAK;86;PAF;10;;;;;;;SAK;86;NÃO PERFURAR;MIC PERF TOTAL;;;;MIC PERF TOTAL;1080;80
767518;COLME 142x128 SIP22S 15KG 91011459FM;C;COLME;1050;700;C;150;150;150;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;NANO PERF TOT;1410;45
767662;COLVA 89x63 95460328 80 AMX 400 MOR S;L;COLVA;475;430;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
767833;COLME 106X80 CR04 TESTE;C;COLME;560;520;C;190;190;150;N;S;40;1.00;2;SBK;83;;;;;;;;;SAK;91;;;;;;;;120
767958;COLVA 87x63 95460693 80 SAN MIX;L;COLVA;475;425;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
768137;COLVA 89x63  95460327 80 AMX 400 MO N;L;COLVA;475;430;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
768202;COLMI 87x62 95460987 80 CRAC RES COM;C;COLMI;470;420;X;115;115;115;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;850;40
768204;COLMI 89x63 95460324 80 MORT MIX S;C;COLMI;475;430;X;115;115;115;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;870;40
768216;COLMI 101x70 95460344 80 MAXIMIZ S/PAX;C;COLMI;545;495;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;NANO PERF TOT;;70
768776;COLMI 87x62 95467965 80 KINGS 5000 CONC;C;COLMI;470;420;X;115;115;115;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;850;40
768975;COLMI  80x60 970100 SAKRETE CONCRETE;L;COLMI;440;390;X;110;110;110;S;S;32;1.00;2;SBK;83;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;MIC PERF TOTAL;;80
769092;COLVA 70x56 MAXX10 ACI 20KG 9011697 TST;C;COLVA;415;335;X;110;;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
769311;COLVA 72x66 GRIS INTERI AQP 510001335;L;COLVA;505;345;X;115;115;115;S;N;;;3;SBK;83;SPC;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;700;14
769644;COLVA 102x75 419 PORTLAND LIME TYPE S;L;COLVA;595;500;X;105;130;105;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;1010;35
769651;COLVA  96x71 405 BLUE BOND LON TYPE S;L;COLVA;570;470;X;105;105;105;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;950;22
769689;COLVA 98x70 548856 TYP N FRONT FOLD TST;L;COLVA;555;480;X;105;105;105;S;N;;;3;SAK;85;SPA;10;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;970;13
769708;COLVA 98x72 548858 TYPE S FRONT FOLD TST;L;COLVA;565;480;X;115;115;115;S;N;;;3;SAK;85;SPA;10;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;970;13
769852;COLVA 70x63  GRIS INTER 25kg 510001334;C;COLVA;490;340;X;105;105;105;S;N;;;3;SBK;83;SPC;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;690;14
769853;COLVA 72x66 EXTRA F 25kg AQP 510001339;L;COLVA;505;345;X;115;115;115;S;N;;;3;SBK;83;SPC;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;700;14
769900;COLMI 78X58 25006995 MC PROOF 100;L;COLMI;430;380;X;115;115;115;S;N;;;3;SBK;83;PAX;8;;;;;;;SAK;70;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;770;45
769921;COLVA 98x72  554850 TYPE I PORTLAND TST;L;COLVA;570;480;X;115;115;115;S;S;36;1.00;3;SAK;90;PAF;10;;;;;;;SAK;90;NANO PERF TOT;NÃO PERFURAR;;;;MIC PERF TOTAL;970;50
770359;COLVA 70x64 TOPEX AD NORMAL 510002184;L;COLVA;490;340;X;115;115;115;S;N;;;3;SBK;83;SPC;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;690;14
770451;COLME 114X82 LARANJ 25KG HAVR 94238F TST;C;COLME;630;560;C;150;;150;S;N;;;2;SAK;86;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;90
770452;COLME 109X82 AM11 25KG 129643 TST;C;COLME;630;535;C;150;150;150;S;N;;;2;SAK;86;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;90
770457;COLME 114X84  MARROM 25KG 92246 TST;C;COLME;650;560;C;150;;150;S;N;;;2;SAK;86;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;90
770588;COLVA 70x63EXTRA F 25KG 510001332;C;COLVA;490;340;X;105;105;105;S;N;;;3;SBK;83;SPC;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;690;14
770589;COLVA 70x64  WEBER BASIC 25KG 510002160;L;COLVA;490;340;X;115;115;115;S;N;;;3;SBK;83;SPC;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;690;14
770636;COLVA 70x64 WEBER INTERIOR 510002149;L;COLVA;490;340;X;115;115;115;S;N;;;3;SBK;83;SPC;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;690;14
770665;COLMI 70x58 TECNOS ACI 20KG 9011720;L;COLMI;425;335;X;110;110;110;S;N;;;3;SAK;70;PAX;8;;;;;;;SAK;60;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
771021;COLMI 119x107 R1161 CAFCO 400;L;COLMI;815;585;C;205;205;205;S;S;56;2.00;4;SLF;80;SLF;80;PAS;10;;;;;SLF;80;CILIN 2 TOT;CILIN 2 TOT;CILIN 2 TOT;;;CILIN 2 TOT;1180;25
771026;COLMI 78X58 PT DRIBOND;L;COLMI;420;380;X;120;120;120;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;770;28
771045;COLMI 78X58  L 16 SELF LEVEL;L;COLMI;420;380;X;120;120;120;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;770;28
771175;COLVA 87x63 95460693 80 SKT SAND MIX;L;COLVA;475;425;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
771255;COLVA 78x66 MONOCAPA RESINADO 1 TST;L;COLVA;515;380;X;110;110;110;S;N;;;2;SAK;85;;;;;;;;;RVK;135;NÃO PERFURAR;;;;;NANO PER VERSO;;25
771276;COLVA 78x60 REBOCO RESINADO 1 TST;L;COLVA;455;380;X;110;110;110;S;N;;;2;SAK;85;;;;;;;;;RVK;100;NÃO PERFURAR;;;;;NANO PER VERSO;770;25
771403;COLMI 80X62 970617 MORTAR 116 CREAM TST;C;COLMI;475;390;X;110;110;110;S;S;20;1.00;4;SPB;80;SLF;80;PAX;15;;;;;SLF;80;NÃO PERFURAR;MIC PERF TOTAL;NÃO PERFURAR;;;MIC PERF TOTAL;790;8
771427;COLMI 74X61 8171 PX BG MASONRY VENEER;L;COLMI;455;355;X;120;120;120;S;S;16;1.50;4;SPB;80;SLF;80;SPA;10;;;;;SLF;80;CILIN 2 TOT;CILIN 2 TOT;NÃO PERFURAR;;;PERF 1 TOT;720;10
771551;COLME 126X112 JR 08 308015;L;COLME;880;620;C;200;200;140;N;N;;;2;SBK;83;;;;;;;;;SAK;91;;;;;;;;145
771586;COLME 114x81 43754H K NEWLY WEDS;L;COLME;570;560;X;205;205;140;N;N;;;2;SAK;71;;;;;;;;;SAK;71;;;;;;;;46
771589;COLMI 89x63 95460216 80 SVMDRY STA BUF;L;COLMI;475;430;X;115;115;115;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;870;40
771590;COLVA 89x63 95460327 80 AMX 400 MO N;L;COLVA;475;430;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
771603;COLVA 85x60 ITAUTO CPIIZ32 25KG TESTE;C;COLVA;465;415;N;110;;110;S;N;;;2;SAK;70;;;;;;;;;SAK;70;NÃO PERFURAR;;;;;NANO PERF TOT;;100
771655;COLME 109X80 FEC AMDTC 25KG ROTO 296;L;COLME;615;535;C;150;150;150;S;N;;;2;SAK;86;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;70
771662;COLVA 106x78 GUAPAN CEMENTO GU;L;COLVA;630;520;X;110;110;110;S;S;84;1.00;3;SAK;85;PAX;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;1050;60
771914;COLVA 82x61 NES CEM II BLL TST S IMP DHL;L;COLVA;450;400;X;120;120;120;S;S;72;1.00;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;75
771936;COLVA 107x76   CPIIE32 50KG;C;COLVA;615;525;N;115;;115;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;100
771943;COLME 111x82 CACAU 41729 620910 TST 4;L;COLME;565;545;T;220;220;140;S;N;;;3;SAK;86;PAS;40;;;;;;;SAK;86;NÃO PERFURAR;MIC PERF FACE;;;;NÃO PERFURAR;1100;45
772034;COLVA 107x76 VOTTOCPIV32 50KGSDF 3005759;L;COLVA;620;525;N;115;115;115;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;110
772204;COLME 114x84  POCACAU PBR N 41764 TST;C;COLME;590;560;T;220;220;140;S;N;;;3;SAK;86;PAS;40;;;;;;;SAK;86;NÃO PERFURAR;MIC PERF FACE;;;;NÃO PERFURAR;1130;45
772207;COLVA 109x78 ATENAS 50KG TESTE;C;COLVA;630;535;X;110;110;110;S;N;;;3;SBK;83;SPA;8;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;1080;20
772406;COLME 107x96 POCACAU EURO N 41641 TST;L;COLME;775;525;T;140;140;140;S;N;;;3;SAK;86;PAS;40;;;;;;;SAK;86;NÃO PERFURAR;MIC PERF FACE;;;;NÃO PERFURAR;1060;45
772410;COLVA 78x66 MONOCAPA RESINADO 2TST;L;COLVA;515;380;X;110;110;110;S;N;;;2;SAK;85;;;;;;;;;RVK;135;NANO PERF TOT;;;;;NANO PER VERSO;;30
772426;COLVA 78x60 REBOCO RESINADO 2 TST;L;COLVA;455;380;X;110;110;110;S;N;;;2;SAK;85;;;;;;;;;RVK;100;NANO PERF TOT;;;;;NANO PER VERSO;770;30
772428;COLVA 72x66 PEG GRIS EXT 25KG AQP;L;COLVA;505;345;X;115;115;115;S;N;;;3;SBK;83;SPC;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;700;14
772489;COLME 119x86 POCACAU PBR 412315;C;COLME;615;580;T;210;210;145;S;N;;;3;SAK;86;PAS;40;;;;;;;SAK;86;NÃO PERFURAR;MIC PERF FACE;;;;NÃO PERFURAR;1170;45
772619;COLMI 74X58 80237672 25 LADDLE PRO H;L;COLMI;420;355;X;115;115;115;S;N;;;3;SAK;85;PAX;10;;;;;;;SAK;85;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;720;28
772625;COLMI  85x75 80077720 HIGH CALCIUM LIME;L;COLMI;585;405;X;127;127;127;S;S;72;1.00;3;SAK;90;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;820;45
772652;COLVA 107x76 CPIV32 RS 50KG 2000122;C;COLVA;615;525;N;115;;115;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;100
772656;COLVA 107x76 CPIIF32 50KG 200252;L;COLVA;615;525;N;115;115;115;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;100
772828;COLVA 101x72 5000152 TYPE II 94 LBS;L;COLVA;585;495;X;95;95;95;S;N;;;3;SAK;90;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;1000;68
773339;COLMI 92X67  GM BL 653046146586 SKY BLUE;C;COLMI;495;445;X;140;140;140;N;N;;;3;SBK;83;PAS;10;;;;;;;SAK;85;;;;;;;900;6
773340;COLMI 92X67  BG BG 653046146449 BLUE GEM;C;COLMI;495;445;X;140;140;140;N;N;;;3;SBK;83;PAS;10;;;;;;;SAK;85;;;;;;;900;6
773347;COLMI 92X67  BG SV 653046270304 SIL PEA;C;COLMI;495;445;X;140;140;140;N;N;;;3;SBK;83;PAS;10;;;;;;;SAK;85;;;;;;;900;6
773353;COLMI 92X67  BG AZ 653046141918 AZURE;C;COLMI;495;445;X;140;140;140;N;N;;;3;SBK;83;PAS;10;;;;;;;SAK;85;;;;;;;900;6
773744;COLVA 84x60 CEMENTO ESPECIAL 25KG;L;COLVA;445;410;X;115;115;115;S;N;;;2;SAK;75;;;;;;;;;SAK;75;NÃO PERFURAR;;;;;NANO PERF TOT;;65
774490;COLVA 70x56 ROYAL GRES ACII 20KG 9009889;L;COLVA;415;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
774694;COLMI 114X84 HI CAL 80077711;L;COLMI;625;560;X;180;180;105;S;N;;;2;SBK;83;;;;;;;;;SAK;90;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;120
774719;COLVA 106X75 YACUSES IP30 TST;C;COLVA;610;520;N;115;115;115;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;100
775212;COLMI 96X71 5000386 TYPE S;L;COLMI;560;470;X;108;108;108;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;950;40
775246;COLMI 96X72 5000382 RAINBOW CUST COLOR;L;COLMI;570;470;X;108;108;108;S;S;88;0.50;3;SBK;83;PAX;10;;;;;;;SAK;90;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;950;55
775247;COLMI 70x58 CIM EXT 9009945 RESIN 2 TST;L;COLMI;425;335;X;110;110;110;S;N;;;2;SDK;70;;;;;;;;;RVK;85;NÃO PERFURAR;;;;;NANO PER VERSO;680;20
775387;COLMI 70x58 CIM EXT 9009945 RESIN 1 TST;L;COLMI;425;335;X;110;110;110;S;N;;;2;SDK;70;;;;;;;;;RVK;85;MIC PERF TOTAL;;;;;NANO PER VERSO;680;20
775444;COLME 104x74 FERRIT AMRELO 25KG 62126501;L;COLME;560;510;C;145;145;145;S;N;;;2;SAK;70;;;;;;;;;SAK;70;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;100
775468;COLME 111X80 BAYFER AMRELO 25KG 62126487;C;COLME;610;545;C;145;145;145;S;N;;;2;SAK;70;;;;;;;;;SAK;70;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;140
775477;COLME 104x74 BAYFER AMRELO 25KG 62126515;L;COLME;560;510;C;145;145;145;S;N;;;2;SAK;70;;;;;;;;;SAK;70;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;100
775885;COLVA 74x51 ACI 20KG TESTE;S;COLVA;380;360;X;95;95;95;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;60;NÃO PERFURAR;NÃO PERFURAR;;;;NANO PERF TOT;730;18
776215;COLMI  70x63  REBOQUIT RESIN 1;L;COLMI;485;340;X;110;110;110;S;N;;;2;SDK;70;;;;;;;;;RVK;85;NANO PERF TOT;;;;;NANO PER VERSO;690;20
776224;COLMI 78X58 95464798 50 SAKRETE FAST S;L;COLMI;420;380;X;115;115;115;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;770;38
776253;COLVA 106x78 MANABI CON FILM TIPO GU;C;COLVA;630;520;X;110;110;110;S;S;84;1.00;3;SAK;85;PAX;8;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;MIC PERF TOTAL;1050;60
776255;COLVA 106x78 CHIMBORAZO CON FILM TIPO HE;L;COLVA;630;520;X;110;110;110;S;S;84;1.00;3;SAK;85;PAX;8;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;MIC PERF TOTAL;1050;60
776465;COLMI 70x60 REB IMPERM 20KG 9011736 V1;L;COLMI;455;335;X;110;110;110;S;N;;;3;SDK;70;PAX;8;;;;;;;SAK;70;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;680;20
776643;COLVA 107x76 CPIV32 RS 50KG 2000122;L;COLVA;615;525;N;115;115;115;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;100
776891;COLME 110X84 TONSIL 25KG TST 4 S IMP;L;COLME;660;540;C;140;140;140;S;S;100;1.50;3;SBK;83;SPA;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;1090;15
776894;COLME 110X85 TONSIL 25KG TST 3 S IMP;L;COLME;675;540;C;140;140;140;S;S;100;1.50;3;SBK;83;SPA;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;1090;15
776904;COLME 110X83 TONSIL 25KG TST 2 S IMP;L;COLME;650;540;C;140;140;140;S;S;100;1.50;3;SBK;83;SPA;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;1090;15
776906;COLME 98X75 TONSIL 25KG TST 1 S IMP;L;COLME;570;480;C;140;140;140;S;S;92;1.50;3;SBK;83;SPA;8;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;970;15
777018;COLMI 89x63 95460331 80 STONE VEN MORTAR;L;COLMI;475;430;X;115;115;115;S;N;;;3;SBK;83;PAX;10;;;;;;;SAK;90;NÃO PERFURAR;NÃO PERFURAR;;;;MIC PERF TOTAL;870;40
777954;COLVA 89x63 95460330 80 AMX600 COA GRO;L;COLVA;475;430;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
778356;COLVA 85x62 CIMENTO 25KG TST S IMP;S;COLVA;470;415;X;115;115;115;S;N;;;2;SAK;70;;;;;;;;;RVK;85;NANO PERF TOT;;;;;NANO PER VERSO;;28
778668;COLME 114X84  HAVER VERDE 94254;L;COLME;650;560;C;150;150;150;S;N;;;2;SAK;86;;;;;;;;;SAK;76;NÃO PERFURAR;;;;;MIC PERF TOTAL;;90
778679;COLME 111x78 43753 H NEWLY WEDS;L;COLME;560;545;X;180;180;155;N;N;;;2;SAK;71;;;;;;;;;SAK;71;;;;;;;;46
778682;COLVA 89x63  95460330 80 AMX600 COA GRO;L;COLVA;475;430;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
778996;COLMI 107x85 80077745 HYDLIME HI CALCIUM;L;COLMI;660;520;X;155;155;90;S;N;;;2;SBK;83;;;;;;;;;SAK;120;MIC PERF TOTAL;;;;;MIC PERF TOTAL;;140
779025;COLMI 101x70 95460344 80 MAXIMIZ S PAX;L;COLMI;545;495;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;NANO PERF TOT;;70
779026;COLME 109X81 MERITENA 100 25KG 708698;L;COLME;600;535;C;170;170;160;S;N;;;2;SBK;83;;;;;;;;;SAK;86;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
779027;COLME 109X81 AMYZET 100 25KG 709143;L;COLME;600;535;C;170;170;160;S;N;;;2;SAK;86;;;;;;;;;SAK;86;NÃO PERFURAR;;;;;MIC PERF TOTAL;;60
779066;COLMI 78X65 80077731 CAL MAG CARB POWD;L;COLMI;520;380;X;90;90;90;N;N;;;2;SAK;85;;;;;;;;;SAK;70;;;;;;;;70
779073;COLMI 78X65 80077730 D 220;L;COLMI;520;380;X;90;90;90;N;N;;;2;SAK;85;;;;;;;;;SAK;70;;;;;;;;43
779077;COLMI 78X63 80077732 CAL MAG CARB;L;COLMI;460;380;X;135;135;135;N;N;;;2;SAK;85;;;;;;;;;SAK;70;;;;;;;;47
779079;COLMI 100x69  95450563 80 MAXIMIZER;L;COLMI;535;485;X;115;115;115;S;N;;;2;SBK;83;;;;;;;;;SAK;90;NÃO PERFURAR;;;;;NANO PERF TOT;;70
779204;COLMI 72X56 BLANCO 20KG TST 2;L;COLMI;435;345;X;90;90;90;S;S;40;1.00;4;SBK;83;SAK;70;SPA;8;;;;;SAK;70;NÃO PERFURAR;MIC PERF TOTAL;NÃO PERFURAR;;;MIC PERF TOTAL;700;10
779261;COLMI 92X67  BG STB BLANK BLUE;C;COLMI;495;445;X;140;140;140;N;N;;;3;SBK;83;PAS;10;;;;;;;SAK;85;;;;;;;900;6
779265;COLMI 92X67 BG MO 653046247979 MOSAIC;C;COLMI;495;445;X;140;140;140;N;N;;;3;SBK;83;PAS;10;;;;;;;SAK;85;;;;;;;900;6
779401;COLMI 129x105 R1183 CAFCO 300;C;COLMI;800;635;C;205;205;205;S;S;56;2.00;3;SAK;85;PAF;10;;;;;;;SAK;85;MIC PERF TOTAL;NÃO PERFURAR;;;;MIC PERF TOTAL;1280;70
779443;COLMI 87X65 80077729 DOLOMARK WHITE LIN;L;COLMI;520;420;X;90;90;90;N;N;;;2;SAK;85;;;;;;;;;SAK;70;;;;;;;;45
779462;COLVA 99X73 PREMIUM PLUS PAX 90 TESTE;C;COLVA;590;485;X;100;100;100;S;N;;;3;SAK;90;PAX;8;;;;;;;SAK;90;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;980;80
779469;COLVA 84X58  CEMENTO TITAN 47LBS TESTE;C;COLVA;445;410;X;100;100;100;S;S;60;1.00;3;SAK;85;PAX;8;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;MIC PERF TOTAL;830;29
779542;COLMI 72X56 BLANCO 20KG TST 3;L;COLMI;435;345;X;90;90;90;S;S;20;1.00;4;SBK;83;SAK;70;SPA;8;;;;;SAK;70;NÃO PERFURAR;MIC PERF TOTAL;NÃO PERFURAR;;;MIC PERF TOTAL;700;10
779906;COLME 104x76 DEXTRINA CADEX E094;L;COLME;595;510;D;140;140;140;N;N;;;3;SAK;71;PAS;8;;;;;;;SAK;71;;;;;;;1030;40
779975;COLVA 99X73 PREMIUM PLUS TESTE;C;COLVA;590;485;X;100;100;100;S;S;92;1.00;3;SAK;75;SAK;75;;;;;;;SAK;75;NÃO PERFURAR;NANO PERF TOT;;;;NANO PERF TOT;;80
779979;COLVA 99X73 PREMIUM PLUS PAX 85 TESTE;C;COLVA;590;485;X;100;100;100;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;980;80
780149;COLVA 107x76  CPIIE32 50kg 2000006;L;COLVA;615;525;N;115;115;115;S;N;;;2;SAK;85;;;;;;;;;SAK;85;NÃO PERFURAR;;;;;NANO PERF TOT;;100
780213;COLVA 84X58  GUYACIM 25KG TESTE;S;COLVA;445;410;X;100;100;100;S;N;;;3;SAK;85;PAX;8;;;;;;;SAK;85;NANO PERF TOT;NÃO PERFURAR;;;;NANO PERF TOT;830;100
